employee,day,login_hour,files_accessed,emails_sent,usb_used,after_hours,is_malicious,anomaly_score,is_anomaly,risk_score
Marilyn Tapia,70,9,63,8,0,0,0,0.04158553241656626,0,23.538460875812163
Marilyn Tapia,71,7,55,19,0,0,0,-0.015431576917784184,1,37.073043411201056
Marilyn Tapia,72,7,47,12,0,0,0,0.05643329910795858,0,20.013934183790294
Marilyn Tapia,73,8,63,20,0,0,0,-0.015458626065675718,1,37.07946427204307
Marilyn Tapia,74,9,56,16,0,0,0,0.09780823407356493,0,10.192452899908822
Marilyn Tapia,75,7,58,18,0,0,0,-0.013247107935292934,1,36.554499484918345
Marilyn Tapia,76,8,55,19,0,0,0,0.03859874235607663,0,24.247457825350992
Marilyn Tapia,77,9,47,11,0,0,0,0.12503831979053343,0,3.7286414776066756
Marilyn Tapia,78,7,55,11,0,0,0,0.03147312327665697,0,25.93891992632503
Marilyn Tapia,79,9,50,7,0,0,0,0.09777804627497283,0,10.199618806009225
Marilyn Tapia,80,8,44,12,0,0,0,0.1215598012754665,0,4.55436372997432
Marilyn Tapia,81,8,57,10,0,0,0,0.08776983421541618,0,12.575343807384154
Marilyn Tapia,82,9,45,12,0,0,0,0.13184178213029857,0,2.1136521588043355
Marilyn Tapia,83,7,63,20,0,0,0,-0.06624449662737697,1,49.13489052520833
Marilyn Tapia,84,9,51,11,0,0,0,0.1187576278304992,0,5.219536836997052
Marilyn Tapia,85,9,44,7,0,0,0,0.1101033628125484,0,7.273865187487749
Marilyn Tapia,86,9,53,8,0,0,0,0.09992382617444867,0,9.69025880001647
Marilyn Tapia,87,7,54,7,0,0,0,0.015504696756570402,0,29.729466118855306
Marilyn Tapia,88,8,49,20,0,0,0,0.029533960269350512,0,26.399233717717998
Marilyn Tapia,89,8,44,17,0,0,0,0.10111898668844854,0,9.406554508293919
Nicholas Sims,0,9,46,19,0,0,0,0.09201328154723548,0,11.568044615657447
Nicholas Sims,1,8,48,19,0,0,0,0.06683681264384278,0,17.544373480813203
Nicholas Sims,2,8,56,10,0,0,0,0.09187772150901252,0,11.60022352734289
Nicholas Sims,3,10,62,10,0,0,0,0.02970455502931124,0,26.358738349121648
Nicholas Sims,4,8,59,14,0,0,0,0.08422360358725073,0,13.41713939623055
Nicholas Sims,5,9,46,19,0,0,0,0.09201328154723548,0,11.568044615657447
Nicholas Sims,6,10,50,19,0,0,0,0.061179917018611085,0,18.887193585648866
Nicholas Sims,7,9,63,17,0,0,0,0.05067549891794998,0,21.38070676843622
Nicholas Sims,8,9,58,7,0,0,0,0.05833092435609788,0,19.56348052449358
Nicholas Sims,9,8,61,14,0,0,0,0.07477166081450742,0,15.660818549224642
Nicholas Sims,10,9,51,13,0,0,0,0.12940075661919093,0,2.693096848947052
Nicholas Sims,11,8,47,13,0,0,0,0.12237477241090833,0,4.360907866894436
Nicholas Sims,12,10,59,10,0,0,0,0.05491510767287183,0,20.37431876874369
Nicholas Sims,13,9,65,9,0,0,0,0.03706738537871068,0,24.610967614662883
Nicholas Sims,14,9,55,11,0,0,0,0.09996139938043208,0,9.68133976389839
Nicholas Sims,15,10,54,6,0,0,0,0.02544253223204984,0,27.37044693959013
Nicholas Sims,16,8,54,7,0,0,0,0.0641056664666948,0,18.19268630800438
Nicholas Sims,17,8,56,9,0,0,0,0.08545410419862409,0,13.125046158272491
Nicholas Sims,18,8,60,19,0,0,0,0.037705157136124545,0,24.459574908329074
Nicholas Sims,19,10,58,9,0,0,0,0.053212725860990295,0,20.778426016702234
Nicholas Sims,20,8,48,10,0,0,0,0.11532001178744744,0,6.035549760185188
Nicholas Sims,21,9,57,17,0,0,0,0.08722447706377717,0,12.70479935969634
Nicholas Sims,22,9,56,18,0,0,0,0.07793806761693023,0,14.909184614983973
Nicholas Sims,23,8,53,17,0,0,0,0.08038782743587886,0,14.327666596120391
Nicholas Sims,24,10,47,11,0,0,0,0.10029173030100719,0,9.602926614569874
Nicholas Sims,25,8,54,10,0,0,0,0.09987124867639119,0,9.702739518440662
Nicholas Sims,26,9,63,19,0,0,0,0.04055262364989798,0,23.783650242954923
Nicholas Sims,27,8,47,17,0,0,0,0.09735178737259353,0,10.300803106003563
Nicholas Sims,28,8,49,6,0,0,0,0.05331690124029481,0,20.753697118906235
Nicholas Sims,29,8,51,13,0,0,0,0.11321541656461476,0,6.535133447951235
Nicholas Sims,30,8,63,10,0,0,0,0.047372273607244664,0,22.164818346919766
Nicholas Sims,31,10,50,19,0,0,0,0.061179917018611085,0,18.887193585648866
Nicholas Sims,32,9,62,9,0,0,0,0.0622441731249857,0,18.634563063360343
Nicholas Sims,33,8,61,11,0,0,0,0.06761022945627537,0,17.360781681714055
Nicholas Sims,34,10,47,5,0,0,0,0.028382716333784086,0,26.67251319902103
Nicholas Sims,35,9,65,9,0,0,0,0.03706738537871068,0,24.610967614662883
Nicholas Sims,36,10,60,18,0,0,0,0.0369682605541507,0,24.634497624075426
Nicholas Sims,37,9,49,6,0,0,0,0.07153752530998364,0,16.42852975780107
Nicholas Sims,38,8,52,15,0,0,0,0.10069959926604327,0,9.50610767310911
Nicholas Sims,39,9,66,19,0,0,0,0.021995093824774825,0,28.188791471672936
Nicholas Sims,40,9,64,11,0,0,0,0.048515163421639806,0,21.893521946551974
Nicholas Sims,41,9,52,19,0,0,0,0.08243883223245196,0,13.840804073207934
Nicholas Sims,42,9,49,7,0,0,0,0.09678561767773936,0,10.435199089130387
Nicholas Sims,43,10,63,18,0,0,0,0.013113495083155513,0,30.29708374776404
Nicholas Sims,44,9,56,12,0,0,0,0.10551493588720662,0,8.363054794846981
Nicholas Sims,45,9,48,5,0,0,0,0.05766501634806387,0,19.721552145467236
Nicholas Sims,46,8,48,8,0,0,0,0.09802857703979756,0,10.140148423280937
Nicholas Sims,47,9,51,8,0,0,0,0.10568986090479304,0,8.321531520242775
Nicholas Sims,48,8,63,15,0,0,0,0.04566766128164185,0,22.569455068792532
Nicholas Sims,49,8,55,9,0,0,0,0.08612653103288176,0,12.965427114207984
Nicholas Sims,50,8,60,16,0,0,0,0.06945772353009783,0,16.922228038470564
Nicholas Sims,51,8,58,20,0,0,0,0.0006680766010263017,0,33.2513468733475
Nicholas Sims,52,9,66,14,0,0,0,0.04496482658715356,0,22.73629225665319
Nicholas Sims,53,9,48,5,0,0,0,0.05766501634806387,0,19.721552145467236
Nicholas Sims,54,8,63,6,0,0,0,-0.0008022313845321705,1,33.600365001683116
Nicholas Sims,55,8,48,7,0,0,0,0.08546257155996306,0,13.123036196662063
Nicholas Sims,56,8,48,11,0,0,0,0.10719377940865954,0,7.964535008937412
Nicholas Sims,57,9,50,20,0,0,0,0.058627443450190275,0,19.493093544178986
Nicholas Sims,58,10,49,19,0,0,0,0.06139891002953812,0,18.83520955812329
Nicholas Sims,59,8,53,17,0,0,0,0.08038782743587886,0,14.327666596120391
Nicholas Sims,60,10,63,7,0,0,0,-0.009496570403564109,1,35.66420602094094
Nicholas Sims,61,9,47,7,0,0,0,0.10485991817786527,0,8.51854130324281
Nicholas Sims,62,10,66,5,0,0,0,-0.06085921920540471,1,47.85654648787324
Nicholas Sims,63,10,61,10,0,0,0,0.0432170454574663,0,23.15117628409188
Nicholas Sims,64,9,52,12,0,0,0,0.12463999824940364,0,3.823194074835534
Nicholas Sims,65,9,61,11,0,0,0,0.07804925971478771,0,14.882790105628718
Nicholas Sims,66,9,57,14,0,0,0,0.101669983104135,0,9.275760321217884
Nicholas Sims,67,8,66,5,0,0,0,-0.04024120840325118,1,42.962293303607254
Nicholas Sims,68,9,62,20,0,0,0,0.007714712054803896,0,31.578633713045424
Nicholas Sims,69,9,64,19,0,0,0,0.0336657475749067,0,25.418440111051734
Nicholas Sims,70,9,59,5,0,0,0,0.01672333505860235,0,29.44018872699531
Nicholas Sims,71,8,59,8,0,0,0,0.05784342815545718,0,19.679201185191562
Nicholas Sims,72,10,50,8,0,0,0,0.08179015836501702,0,13.994784695863927
Nicholas Sims,73,9,61,12,0,0,0,0.08427381248496085,0,13.40522093038754
Nicholas Sims,74,9,56,12,0,0,0,0.10551493588720662,0,8.363054794846981
Nicholas Sims,75,9,48,6,0,0,0,0.07667037029059531,0,15.210107518538374
Nicholas Sims,76,9,64,8,0,0,0,0.03689243305756029,0,24.6524973705206
Nicholas Sims,77,8,63,20,0,0,0,-0.015458626065675718,1,37.07946427204307
Nicholas Sims,78,8,54,13,0,0,0,0.10467326254376691,0,8.56284916302198
Nicholas Sims,79,8,62,5,0,0,0,-0.015467079149588558,1,37.08147084451285
Nicholas Sims,80,9,51,10,0,0,0,0.11953267759192132,0,5.0355574124441915
Nicholas Sims,81,9,52,16,0,0,0,0.11612301473635611,0,5.844934876073249
Nicholas Sims,82,9,50,17,0,0,0,0.11535024882163308,0,6.028372166659512
Nicholas Sims,83,9,49,10,0,0,0,0.12077344819187263,0,4.741026309612439
Nicholas Sims,84,8,59,6,0,0,0,0.018806696678618673,0,28.945645420146448
Nicholas Sims,85,8,61,12,0,0,0,0.07669152195117834,0,15.205086588868955
Nicholas Sims,86,10,60,5,0,0,0,-0.025298786304360665,1,39.41529754150868
Nicholas Sims,87,8,65,17,0,0,0,0.024314714118881975,0,27.63816565623123
Nicholas Sims,88,10,66,14,0,0,0,0.010268862122151945,0,30.972335791283456
Nicholas Sims,89,9,52,17,0,0,0,0.1080671725501553,0,7.757211072360793
Miguel Garcia,0,9,29,10,0,0,0,0.1274119203144397,0,3.165201966696618
Miguel Garcia,1,10,37,5,0,0,0,0.04017978811583123,0,23.87215303390423
Miguel Garcia,2,11,33,18,0,0,0,0.0274998774344839,0,26.882079346577935
Miguel Garcia,3,11,34,16,0,0,0,0.04048467097432984,0,23.799780683566773
Miguel Garcia,4,10,45,14,0,0,0,0.10572386889453722,0,8.31345878647165
Miguel Garcia,5,11,47,6,0,0,0,-0.02003198720746724,1,38.16507760039934
Miguel Garcia,6,10,33,18,0,0,0,0.08987686662379712,0,12.075181586448991
Miguel Garcia,7,10,40,18,0,0,0,0.08980766686017644,0,12.091608057785198
Miguel Garcia,8,10,43,7,0,0,0,0.0864964479983516,0,12.877617125963347
Miguel Garcia,9,9,47,6,0,0,0,0.08112046674859463,0,14.15375446058096
Miguel Garcia,10,11,28,5,0,0,0,-0.021491044120200753,1,38.51142497647238
Miguel Garcia,11,9,36,17,0,0,0,0.1191174317289086,0,5.13412746397851
Miguel Garcia,12,11,44,11,0,0,0,0.025925801603757348,0,27.255729633248894
Miguel Garcia,13,11,46,15,0,0,0,0.028834871315280397,0,26.565181750841816
Miguel Garcia,14,9,39,9,0,0,0,0.13255847795791825,0,1.9435246489229563
Miguel Garcia,15,9,34,13,0,0,0,0.13985640778581965,0,0.21115984217712214
Miguel Garcia,16,9,32,7,0,0,0,0.10928855636757923,0,7.467281956744387
Miguel Garcia,17,11,42,16,0,0,0,0.02719017524561096,0,26.955595697821057
Miguel Garcia,18,11,35,14,0,0,0,0.039348489245439544,0,24.06948473493653
Miguel Garcia,19,10,35,5,0,0,0,0.043944353690806626,0,22.978529627189502
Miguel Garcia,20,11,35,10,0,0,0,0.04356984698235716,0,23.06742911744326
Miguel Garcia,21,9,29,14,0,0,0,0.13333972540721284,0,1.758074032318846
Miguel Garcia,22,9,39,16,0,0,0,0.1313423082703063,0,2.232216047104829
Miguel Garcia,23,10,32,13,0,0,0,0.11520997023301943,0,6.061671156343573
Miguel Garcia,24,9,39,17,0,0,0,0.12318257803880978,0,4.16915293454122
Miguel Garcia,25,11,39,7,0,0,0,0.019252287362659826,0,28.839872188908256
Miguel Garcia,26,9,39,10,0,0,0,0.13324532439025205,0,1.780482715789411
Miguel Garcia,27,10,39,19,0,0,0,0.07643695835483078,0,15.265514275321234
Miguel Garcia,28,10,34,10,0,0,0,0.11368500006911642,0,6.423664859432209
Miguel Garcia,29,10,41,17,0,0,0,0.09875305619561031,0,9.96817332591119
Miguel Garcia,30,9,36,8,0,0,0,0.12284140131841342,0,4.250140633413846
Miguel Garcia,31,10,44,20,0,0,0,0.03684448273271057,0,24.663879701839274
Miguel Garcia,32,11,34,20,0,0,0,-0.00870486852023522,1,35.47627375624995
Miguel Garcia,33,10,28,18,0,0,0,0.089897117767956,0,12.070374419174923
Miguel Garcia,34,10,38,20,0,0,0,0.040553386641057676,0,23.78346912597187
Miguel Garcia,35,10,36,18,0,0,0,0.0901938376509342,0,11.999939776083679
Miguel Garcia,36,9,35,5,0,0,0,0.06876877106169144,0,17.08576989731728
Miguel Garcia,37,9,37,7,0,0,0,0.108821862776314,0,7.5780645446983925
Miguel Garcia,38,11,35,7,0,0,0,0.025898733129614215,0,27.262155081709437
Miguel Garcia,39,11,47,17,0,0,0,0.026157473272794274,0,27.200735976743008
Miguel Garcia,40,10,32,20,0,0,0,0.03658281031893962,0,24.725994862056343
Miguel Garcia,41,10,44,18,0,0,0,0.08623906723960306,0,12.938713543564518
Miguel Garcia,42,10,28,9,0,0,0,0.10751677082053968,0,7.887864094305829
Miguel Garcia,43,11,31,11,0,0,0,0.03926664087599807,0,24.088913701513846
Miguel Garcia,44,11,28,20,0,0,0,-0.016364018508847278,1,37.29438412490976
Miguel Garcia,45,9,42,15,0,0,0,0.13518904483638056,0,1.3190870906695684
Miguel Garcia,46,9,47,5,0,0,0,0.06226028575169806,0,18.630738287277403
Miguel Garcia,47,11,41,7,0,0,0,0.018877513975260607,0,28.928834982761543
Miguel Garcia,48,9,31,16,0,0,0,0.12247381583291889,0,4.337397180620806
Miguel Garcia,49,9,40,17,0,0,0,0.1228226281253853,0,4.254596968248392
Miguel Garcia,50,11,32,18,0,0,0,0.025952889976032845,0,27.249299461418154
Miguel Garcia,51,10,27,20,0,0,0,0.025903457524459328,0,27.26103361636847
Miguel Garcia,52,9,27,6,0,0,0,0.07215697594110027,0,16.28148607580234
Miguel Garcia,53,10,34,11,0,0,0,0.10554815429215125,0,8.355169490792347
Miguel Garcia,54,11,41,18,0,0,0,0.014280776025843434,0,30.01999744077235
Miguel Garcia,55,11,36,6,0,0,0,0.0023852569972371285,0,32.84372677348626
Miguel Garcia,56,9,35,7,0,0,0,0.11403103804345716,0,6.341523207938982
Miguel Garcia,57,10,47,20,0,0,0,0.03567267097380633,0,24.942041522948532
Miguel Garcia,58,9,42,19,0,0,0,0.09653368384412897,0,10.495002528909513
Miguel Garcia,59,11,27,13,0,0,0,0.04502347659263517,0,22.722370061207663
Miguel Garcia,60,10,30,9,0,0,0,0.1097969570738952,0,7.3465990354069755
Miguel Garcia,61,10,47,13,0,0,0,0.10575560073553164,0,8.30592635934666
Miguel Garcia,62,10,31,9,0,0,0,0.1104601997927247,0,7.1891600942927685
Miguel Garcia,63,10,44,15,0,0,0,0.10771464466098896,0,7.8408932840276275
Miguel Garcia,64,11,33,8,0,0,0,0.03151723134156237,0,25.928449661313213
Miguel Garcia,65,10,40,7,0,0,0,0.08860885137023533,0,12.37617995879413
Miguel Garcia,66,9,39,7,0,0,0,0.11496507827824676,0,6.119803012076341
Miguel Garcia,67,10,32,14,0,0,0,0.11460695441225455,0,6.204813583091795
Miguel Garcia,68,10,39,11,0,0,0,0.10485488446164387,0,8.519736194538662
Miguel Garcia,69,10,33,18,0,0,0,0.08987686662379712,0,12.075181586448991
Miguel Garcia,70,10,37,5,0,0,0,0.04017978811583123,0,23.87215303390423
Miguel Garcia,71,10,29,16,0,0,0,0.1006884419188942,0,9.508756176999045
Miguel Garcia,72,11,45,14,0,0,0,0.028288519228424014,0,26.694873478452507
Miguel Garcia,73,9,28,8,0,0,0,0.11310981802584547,0,6.560200171874541
Miguel Garcia,74,9,29,15,0,0,0,0.12759992006605325,0,3.120575043575613
Miguel Garcia,75,9,46,7,0,0,0,0.10556234590886665,0,8.351800719383428
Miguel Garcia,76,10,47,19,0,0,0,0.06654811846948322,0,17.61290300074103
Miguel Garcia,77,11,41,11,0,0,0,0.026413431154348244,0,27.139977318264542
Miguel Garcia,78,11,36,10,0,0,0,0.04430826080497474,0,22.892146242808497
Miguel Garcia,79,11,44,5,0,0,0,-0.023423700659472302,1,38.97019427833123
Miguel Garcia,80,9,34,7,0,0,0,0.11520137139288578,0,6.063712328070037
Miguel Garcia,81,1,259,19,1,1,1,-0.2596068980248204,1,95.03478638993981
Miguel Garcia,82,4,185,9,1,1,1,-0.2443769618954621,1,91.41954124759592
Miguel Garcia,83,0,259,16,1,1,1,-0.2596068980248204,1,95.03478638993981
Miguel Garcia,84,1,370,11,1,1,1,-0.2579783507647765,1,94.6482058080553
Miguel Garcia,85,1,222,17,1,1,1,-0.25635310571062664,1,94.26240909576264
Miguel Garcia,86,1,185,5,1,1,1,-0.2531124954500499,1,93.49316092536512
Miguel Garcia,87,0,333,19,1,1,1,-0.27386030321616783,1,98.41822499678636
Miguel Garcia,88,1,296,12,1,1,1,-0.2520352121384901,1,93.23743803684053
Miguel Garcia,89,3,296,10,1,1,1,-0.24560203546836934,1,91.7103462283817
Jasmine Larson,0,8,24,16,0,0,0,0.09343330744182321,0,11.230962327602755
Jasmine Larson,1,10,21,5,0,0,0,0.015899036465869654,0,29.635858719167707
Jasmine Larson,2,9,20,20,0,0,0,0.030093756279185757,0,26.266350704416375
Jasmine Larson,3,9,25,14,0,0,0,0.12186717791508533,0,4.481399411948727
Jasmine Larson,4,10,23,6,0,0,0,0.05468628163227812,0,20.42863693690091
Jasmine Larson,5,9,27,17,0,0,0,0.10767143523134959,0,7.8511502331888305
Jasmine Larson,6,9,26,18,0,0,0,0.0959962280642554,0,10.62258247283765
Jasmine Larson,7,10,30,13,0,0,0,0.11592928515597695,0,5.890921931990311
Jasmine Larson,8,8,19,13,0,0,0,0.08064361386207625,0,14.266948637296839
Jasmine Larson,9,10,28,15,0,0,0,0.10698429609562576,0,8.014261647540156
Jasmine Larson,10,8,29,16,0,0,0,0.10309799598644281,0,8.936782101472362
Jasmine Larson,11,9,16,16,0,0,0,0.05237643011658971,0,20.976943863515718
Jasmine Larson,12,10,14,17,0,0,0,0.024921335033890823,0,27.494167460992415
Jasmine Larson,13,8,16,14,0,0,0,0.05393448434731979,0,20.607096745227594
Jasmine Larson,14,10,12,12,0,0,0,0.025602614443586247,0,27.33244701413299
Jasmine Larson,15,8,30,13,0,0,0,0.1201535178156995,0,4.888183872324148
Jasmine Larson,16,8,11,18,0,0,0,-0.01321708199874283,1,36.54737200123521
Jasmine Larson,17,10,27,17,0,0,0,0.09192318625813167,0,11.58943121593693
Jasmine Larson,18,10,18,15,0,0,0,0.04937315760033084,0,21.689853378258196
Jasmine Larson,19,10,19,15,0,0,0,0.062358516853741996,0,18.607420427538855
Jasmine Larson,20,10,11,20,0,0,0,-0.05687063397663705,1,46.90974584139316
Jasmine Larson,21,9,13,19,0,0,0,0.0049712418270713155,0,32.22987199334629
Jasmine Larson,22,9,29,12,0,0,0,0.13004510720404733,0,2.540142476579199
Jasmine Larson,23,9,13,18,0,0,0,0.021076461974946392,0,28.406854062644193
Jasmine Larson,24,9,17,20,0,0,0,0.004262826735473513,0,32.39803384228045
Jasmine Larson,25,8,31,18,0,0,0,0.08431368266599942,0,13.395756643925683
Jasmine Larson,26,9,29,19,0,0,0,0.08905544338850613,0,12.27016903327549
Jasmine Larson,27,10,22,7,0,0,0,0.0711314838930302,0,16.524914880349396
Jasmine Larson,28,9,18,16,0,0,0,0.06971166026643205,0,16.861949154521383
Jasmine Larson,29,10,15,14,0,0,0,0.04155089366198561,0,23.546683339003792
Jasmine Larson,30,9,27,16,0,0,0,0.11586590892268495,0,5.905966027881648
Jasmine Larson,31,9,12,19,0,0,0,-0.0023908602415543267,1,33.977469850288855
Jasmine Larson,32,9,18,14,0,0,0,0.08257739417270288,0,13.807912577330928
Jasmine Larson,33,9,15,10,0,0,0,0.04797917515313105,0,22.020753536206794
Jasmine Larson,34,10,21,17,0,0,0,0.07293278704561984,0,16.097325925479446
Jasmine Larson,35,8,30,19,0,0,0,0.06629627034968222,0,17.672686093984858
Jasmine Larson,36,9,11,5,0,0,0,-0.04034877460832498,1,42.98782710736522
Jasmine Larson,37,10,28,9,0,0,0,0.10751677082053968,0,7.887864094305829
Jasmine Larson,38,10,22,5,0,0,0,0.019435860135866956,0,28.796296131138433
Jasmine Larson,39,9,22,16,0,0,0,0.10767253172376517,0,7.8508899504899805
Jasmine Larson,40,10,24,11,0,0,0,0.1021683157054033,0,9.157467342133497
Jasmine Larson,41,9,27,9,0,0,0,0.12527120019711385,0,3.6733608939268803
Jasmine Larson,42,9,24,7,0,0,0,0.09728732493265074,0,10.316105042983947
Jasmine Larson,43,8,29,9,0,0,0,0.10923420474367385,0,7.480183812841046
Jasmine Larson,44,9,26,9,0,0,0,0.12084748940779072,0,4.723450586122368
Jasmine Larson,45,10,27,18,0,0,0,0.08258128155146693,0,13.806989800828529
Jasmine Larson,46,9,23,14,0,0,0,0.12113469043433922,0,4.655275505985024
Jasmine Larson,47,10,23,15,0,0,0,0.08915156021055365,0,12.247353056172672
Jasmine Larson,48,8,18,19,0,0,0,0.030450627168148614,0,26.18163756203623
Jasmine Larson,49,8,29,8,0,0,0,0.09560432609841674,0,10.715611206920261
Jasmine Larson,50,8,29,8,0,0,0,0.09560432609841674,0,10.715611206920261
Jasmine Larson,51,8,14,12,0,0,0,0.030982338811866184,0,26.05542114715763
Jasmine Larson,52,9,19,10,0,0,0,0.08814441322023164,0,12.486427155595138
Jasmine Larson,53,10,19,10,0,0,0,0.07339738123026462,0,15.987041689555404
Jasmine Larson,54,8,24,12,0,0,0,0.10027619134558657,0,9.606615213958891
Jasmine Larson,55,8,24,14,0,0,0,0.1058937630292307,0,8.273129730594697
Jasmine Larson,56,10,17,13,0,0,0,0.0569331393576788,0,19.895283322788615
Jasmine Larson,57,8,31,17,0,0,0,0.09653733889492055,0,10.494134901855334
Jasmine Larson,58,10,25,12,0,0,0,0.1022579421217093,0,9.136192041736702
Jasmine Larson,59,10,25,20,0,0,0,0.01815632330946848,0,29.10002946638007
Jasmine Larson,60,10,30,16,0,0,0,0.09851346245748932,0,10.025047503880202
Jasmine Larson,61,10,17,14,0,0,0,0.055118557965727344,0,20.326024233776042
Jasmine Larson,62,8,25,5,0,0,0,0.027401979055494685,0,26.90531822532818
Jasmine Larson,63,10,28,14,0,0,0,0.11319511794814158,0,6.539951884087647
Jasmine Larson,64,10,14,18,0,0,0,0.0175420695006121,0,29.245839539368735
Jasmine Larson,65,9,29,18,0,0,0,0.10261606033253157,0,9.051182813131708
Jasmine Larson,66,8,18,10,0,0,0,0.05873597682199372,0,19.467330156738495
Jasmine Larson,67,9,25,11,0,0,0,0.1175539317603867,0,5.505267278239289
Jasmine Larson,68,9,13,13,0,0,0,0.04560322485994672,0,22.584750829624667
Jasmine Larson,69,8,21,17,0,0,0,0.07181023474647147,0,16.363794656014697
Jasmine Larson,70,9,27,7,0,0,0,0.10199348213812032,0,9.198968908487403
Jasmine Larson,71,8,21,5,0,0,0,0.010711342798239598,0,30.867300806158127
Jasmine Larson,72,9,12,6,0,0,0,-0.013586266017503679,1,36.63500800437532
Jasmine Larson,73,10,28,12,0,0,0,0.10850101199383061,0,7.654227321937778
Jasmine Larson,74,9,26,6,0,0,0,0.07328182205746075,0,16.01447284452441
Jasmine Larson,75,8,31,8,0,0,0,0.10105855488459942,0,9.420899662695948
Jasmine Larson,76,8,11,17,0,0,0,-0.0015212977326879429,1,33.7710552199554
Jasmine Larson,77,9,17,9,0,0,0,0.05470524017154571,0,20.42413660502749
Jasmine Larson,78,10,23,20,0,0,0,0.012083022504705165,0,30.541694818481524
Jasmine Larson,79,10,12,9,0,0,0,0.01303420034233116,0,30.31590654020019
Jasmine Larson,80,8,24,5,0,0,0,0.02182961602054012,0,28.228072189782583
Jasmine Larson,81,8,31,13,0,0,0,0.12327436032013656,0,4.147365880156917
Jasmine Larson,82,8,14,7,0,0,0,0.0012060915555687224,0,33.123634193898475
Jasmine Larson,83,8,17,20,0,0,0,-0.011621663827470874,1,36.16865552174981
Jasmine Larson,84,9,20,20,0,0,0,0.030093756279185757,0,26.266350704416375
Jasmine Larson,85,10,21,8,0,0,0,0.07666520726277165,0,15.211333105507407
Jasmine Larson,86,8,24,11,0,0,0,0.09613757843290704,0,10.589029066618739
Jasmine Larson,87,8,19,20,0,0,0,0.00869168261099762,0,31.34672282205463
Jasmine Larson,88,9,26,5,0,0,0,0.05114996459591553,0,21.268079261472007
Jasmine Larson,89,10,23,6,0,0,0,0.05468628163227812,0,20.42863693690091
Sarah Frank,0,9,20,14,0,0,0,0.10111199372608448,0,9.40821448066692
Sarah Frank,1,7,19,14,0,0,0,0.018781935763077517,0,28.951523105966647
Sarah Frank,2,8,24,14,0,0,0,0.1058937630292307,0,8.273129730594697
Sarah Frank,3,9,31,18,0,0,0,0.10303870927684289,0,8.950855436190663
Sarah Frank,4,9,21,14,0,0,0,0.11046998390933355,0,7.186837564523641
Sarah Frank,5,9,21,19,0,0,0,0.06539904309839534,0,17.885667713490193
Sarah Frank,6,8,31,17,0,0,0,0.09653733889492055,0,10.494134901855334
Sarah Frank,7,9,26,19,0,0,0,0.08241399604605532,0,13.84669962664048
Sarah Frank,8,8,13,17,0,0,0,0.015543320626385526,0,29.72029767871599
Sarah Frank,9,9,24,16,0,0,0,0.11168816548077981,0,6.897668590257588
Sarah Frank,10,7,30,17,0,0,0,0.012745799917853295,0,30.384366330496594
Sarah Frank,11,8,16,13,0,0,0,0.05165772868546853,0,21.147547458671166
Sarah Frank,12,9,25,19,0,0,0,0.07836578812388512,0,14.807653362855556
Sarah Frank,13,9,21,5,0,0,0,0.03130167052009991,0,25.979618964063576
Sarah Frank,14,9,23,10,0,0,0,0.11746327435745668,0,5.526787311729686
Sarah Frank,15,9,17,5,0,0,0,-0.006120779356665329,1,34.86286896475047
Sarah Frank,16,8,16,14,0,0,0,0.05393448434731979,0,20.607096745227594
Sarah Frank,17,9,13,11,0,0,0,0.03887782598276657,0,24.181209633820256
Sarah Frank,18,8,26,12,0,0,0,0.10511222894591449,0,8.458648387684708
Sarah Frank,19,9,23,20,0,0,0,0.04411461152693813,0,22.938114236751073
Sarah Frank,20,9,26,8,0,0,0,0.11155832568991697,0,6.928489643557678
Sarah Frank,21,7,17,6,0,0,0,-0.042947634151798475,1,43.60473805566954
Sarah Frank,22,7,26,11,0,0,0,0.03503185250277818,0,25.09415745073913
Sarah Frank,23,8,29,10,0,0,0,0.11145054725854325,0,6.9540738250777885
Sarah Frank,24,9,31,17,0,0,0,0.111442166517427,0,6.956063224990727
Sarah Frank,25,7,17,17,0,0,0,-0.02864501902853478,1,40.20961811504691
Sarah Frank,26,9,30,5,0,0,0,0.05876807625359032,0,19.4597104718517
Sarah Frank,27,8,14,10,0,0,0,0.02283323979828722,0,27.989834421979552
Sarah Frank,28,9,31,20,0,0,0,0.06139599626722736,0,18.83590121992348
Sarah Frank,29,7,23,16,0,0,0,0.015846765989889766,0,29.64826655743894
Sarah Frank,30,9,17,9,0,0,0,0.05470524017154571,0,20.42413660502749
Sarah Frank,31,7,13,8,0,0,0,-0.043186699580426535,1,43.66148682481795
Sarah Frank,32,7,21,14,0,0,0,0.02694424995083855,0,27.013972845286006
Sarah Frank,33,7,12,17,0,0,0,-0.04988868461674534,1,45.25238770849972
Sarah Frank,34,7,23,17,0,0,0,0.002338009876399205,0,32.85494217994944
Sarah Frank,35,7,23,11,0,0,0,0.02813774275156411,0,26.730664431278417
Sarah Frank,36,7,25,11,0,0,0,0.031609779408651395,0,25.90648082656991
Sarah Frank,37,9,25,16,0,0,0,0.11183666578408602,0,6.862417949965716
Sarah Frank,38,9,23,11,0,0,0,0.11461129541516951,0,6.2037831263933585
Sarah Frank,39,9,28,19,0,0,0,0.08938397980163448,0,12.192181859753749
Sarah Frank,40,7,18,8,0,0,0,-0.007507001965147531,1,35.191927111085164
